"country","COD","year","pop","respiratory","cardiovascular","zoonotic","chagas","hantavirus","cutaneous_leishmaniasis","visceral_leishmaniasis","rickettsial_disease","malaria","for_PLAND","for_PD","for_ED","for_AI","savanna_PLAND","notforest_PLAND","fire_MIN","fire_MAX","fire_MEAN","fire_COUNT","fire_SUM","pm25_SUM"
"Brasil","BR1702554",2022,NA,46,14,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1702554",2023,NA,42,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1703057",2008,3207.86142516729,17,NA,0,NA,NA,NA,NA,NA,NA,10.8181,1.3417,19.0918,85.5221,4.1804,6.6273,0,1,0.017011834319527,1352,23,8904162506
"Brasil","BR1703057",2009,3241.28202858365,17,1,0,NA,NA,NA,NA,NA,NA,10.9969,1.3696,19.6204,85.366,4.029,6.6326,0,0,0,1352,0,8469101879
"Brasil","BR1703057",2010,3274.702632,13,NA,1,NA,NA,NA,NA,NA,NA,10.842,1.3547,19.3771,85.3426,3.6794,6.6253,0,1,0.004444444444444,1350,6,11180414071
"Brasil","BR1703057",2011,3305.14995136654,7,NA,0,NA,NA,NA,NA,NA,NA,11.1647,1.3638,19.7485,85.5032,3.5499,6.6383,0,1,0.004437869822485,1352,6,8740242958
"Brasil","BR1703057",2012,3335.59727073309,14,1,0,NA,NA,NA,NA,NA,NA,11.2823,1.3748,20.0083,85.4677,3.4138,6.6488,0,1,0.000739644970414,1352,1,10095100069.5
"Brasil","BR1703057",2013,3366.04459009963,19,2,0,NA,NA,NA,NA,NA,NA,11.5587,1.3644,20.1478,85.7253,3.4008,6.6373,0,1,0.005917159763314,1352,8,8410903793.5
"Brasil","BR1703057",2014,3396.49190946618,10,NA,1,NA,NA,NA,NA,NA,NA,12.1971,1.4131,20.973,85.9297,3.5344,6.633,0,1,0.001479289940828,1352,2,8931326449
"Brasil","BR1703057",2015,3426.93922883272,9,4,0,NA,NA,NA,NA,NA,NA,12.4371,1.4313,21.4009,85.9276,3.7339,6.6342,0,1,0.008136094674556,1352,11,11177393261.5
"Brasil","BR1703057",2016,3453.81258329749,11,NA,0,NA,NA,NA,NA,NA,NA,12.247,1.4144,21.2645,85.808,3.7739,6.6332,0,0,0,1352,0,8898545263.5
"Brasil","BR1703057",2017,3480.68593776226,13,1,0,NA,NA,NA,NA,NA,NA,12.1099,1.4099,21.0279,85.803,3.8525,6.626,0,2,0.024408284023669,1352,33,9241020736.5
"Brasil","BR1703057",2018,3507.55929222702,29,1,2,NA,NA,NA,NA,NA,NA,12.4916,1.4417,21.6591,85.8264,3.9465,6.6196,0,2,0.002218934911243,1352,3,8397380846
"Brasil","BR1703057",2019,3534.43264669179,23,1,1,NA,NA,NA,NA,NA,NA,13.2216,1.5877,23.5457,85.449,4.0603,6.6498,0,1,0.018491124260355,1352,25,9048057286.5
"Brasil","BR1703057",2020,3561.30600115656,11,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1703057",2021,NA,10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1703057",2022,NA,13,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1703057",2023,NA,16,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1703206",2008,4498.22278362824,13,1,0,NA,NA,NA,NA,NA,NA,8.067,0.8517,12.2451,86.9676,0.602,0.3911,0,0,0,799,0,5538991450.5
"Brasil","BR1703206",2009,4545.08681381412,23,NA,0,NA,NA,NA,NA,NA,NA,8.6975,0.9274,13.5047,86.7729,0.6174,0.3965,0,0,0,799,0,5247331622.5
"Brasil","BR1703206",2010,4591.950844,18,NA,0,NA,NA,NA,NA,NA,NA,8.9489,0.9372,13.7641,86.9328,0.5828,0.4087,0,1,0.00625,800,5,7037869127
"Brasil","BR1703206",2011,4634.64559019573,26,2,0,NA,NA,NA,NA,NA,NA,9.5032,0.9274,14.0913,87.4174,0.55,0.4201,0,0,0,799,0,5417931497.5
"Brasil","BR1703206",2012,4677.34033639146,19,2,0,NA,NA,NA,NA,NA,NA,9.5929,0.9231,14.3808,87.2714,0.5464,0.4441,0,1,0.002503128911139,799,2,6261645746
"Brasil","BR1703206",2013,4720.03508258718,31,2,0,NA,NA,NA,NA,NA,NA,9.9641,0.9588,14.8239,87.3836,0.5607,0.4699,0,1,0.003754693366708,799,3,5213611574.5
"Brasil","BR1703206",2014,4762.72982878291,24,4,0,NA,NA,NA,NA,NA,NA,11.2801,0.975,15.7628,88.2017,0.565,0.4535,0,1,0.005006257822278,799,4,5548951682.5
"Brasil","BR1703206",2015,4805.42457497864,21,NA,1,NA,NA,NA,NA,NA,NA,11.6341,0.987,16.115,88.3316,0.5638,0.4652,0,1,0.003754693366708,799,3,6938381652
"Brasil","BR1703206",2016,4843.10772601961,16,1,0,NA,NA,NA,NA,NA,NA,11.9661,1.0216,16.7092,88.2966,0.5535,0.4916,0,1,0.015018773466834,799,12,5527690616.5
"Brasil","BR1703206",2017,4880.79087706058,28,1,0,NA,NA,NA,NA,NA,NA,11.7373,1.0378,16.8133,88.0162,0.5476,0.494,0,1,0.035043804755945,799,28,5764206960.5
"Brasil","BR1703206",2018,4918.47402810156,26,2,2,NA,NA,NA,NA,NA,NA,11.2353,1.145,17.1265,87.3801,0.5415,0.491,0,0,0,799,0,5198930819
"Brasil","BR1703206",2019,4956.15717914253,23,NA,1,NA,NA,NA,NA,NA,NA,12.1125,1.2954,18.7788,87.2326,0.5689,0.5371,0,0,0,799,0,5623097257
"Brasil","BR1703206",2020,4993.8403301835,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1703206",2021,NA,8,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1703206",2022,NA,25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1703206",2023,NA,35,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1703800",2008,9625.23272433716,20,3,5,NA,NA,NA,NA,NA,NA,33.5109,0.9456,29.1703,93.0952,0.3991,3.0429,0,0,0,221,0,1514448333.5
"Brasil","BR1703800",2009,9725.51172466858,53,11,7,NA,NA,NA,NA,NA,NA,31.66,0.9654,29.1227,92.7028,0.3939,3.0318,0,0,0,221,0,1496490778.5
"Brasil","BR1703800",2010,9825.790725,40,7,3,NA,NA,NA,NA,NA,NA,29.7758,1.001,28.6867,92.3478,0.3868,3.0084,0,0,0,221,0,1766924432
"Brasil","BR1703800",2011,9917.14831553084,37,3,4,NA,NA,NA,NA,NA,NA,30.5937,0.9654,28.8483,92.5007,0.3812,3.0873,0,0,0,221,0,1517979386
"Brasil","BR1703800",2012,10008.5059060617,33,4,1,NA,NA,NA,NA,NA,NA,28.0717,0.9694,28.1743,92.0171,0.3733,3.0723,0,0,0,221,0,1713455335
"Brasil","BR1703800",2013,10099.8634965925,56,NA,3,NA,NA,NA,NA,NA,NA,26.5496,0.9852,26.597,92.0355,0.3542,3.1155,0,0,0,221,0,1475245149
"Brasil","BR1703800",2014,10191.2210871234,37,NA,0,NA,NA,NA,NA,NA,NA,25.7265,0.9338,25.4632,92.1146,0.3431,3.0409,0,1,0.036199095022624,221,8,1544487304
"Brasil","BR1703800",2015,10282.5786776542,21,3,2,NA,NA,NA,NA,NA,NA,22.5083,0.8823,23.9461,91.5368,0.3213,3.0263,0,1,0.036199095022624,221,8,1881878536.5
"Brasil","BR1703800",2016,10363.2125678062,13,2,0,NA,NA,NA,NA,NA,NA,20.9763,0.9219,23.1142,91.2355,0.3086,2.9902,0,0,0,221,0,1532426583.5
"Brasil","BR1703800",2017,10443.8464579582,6,2,0,NA,NA,NA,NA,NA,NA,20.5332,0.914,23.2533,90.9848,0.2864,2.8073,0,0,0,221,0,1546203501.5
"Brasil","BR1703800",2018,10524.4803481101,3,NA,2,NA,NA,NA,NA,NA,NA,19.0147,0.9377,22.211,90.7149,0.2713,2.7541,0,0,0,221,0,1483300240
"Brasil","BR1703800",2019,10605.1142382621,4,NA,2,NA,NA,NA,NA,NA,NA,17.476,1.092,21.8802,90.0276,0.2471,2.7859,0,0,0,221,0,1550382492.5
"Brasil","BR1703800",2020,10685.7481284141,14,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1703800",2021,NA,12,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1703800",2022,NA,15,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1703800",2023,NA,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1703891",2008,3738.18206179907,29,1,0,NA,NA,NA,NA,NA,NA,30.7018,1.2872,32.1765,91.7332,0.6489,7.5444,0,0,0,165,0,1106072562
"Brasil","BR1703891",2009,3777.12772739953,54,2,0,NA,NA,NA,NA,NA,NA,29.4882,1.2714,31.4412,91.5797,0.6452,7.5765,0,1,0.012121212121212,165,2,1093703893
"Brasil","BR1703891",2010,3816.073393,48,1,1,NA,NA,NA,NA,NA,NA,27.0731,1.3923,30.0804,91.2284,0.6289,7.5692,0,1,0.006060606060606,165,1,1287385035.5
"Brasil","BR1703891",2011,3851.55423484868,63,1,1,NA,NA,NA,NA,NA,NA,27.2053,1.2452,29.41,91.4685,0.592,7.5934,0,1,0.006060606060606,165,1,1109681214.5
"Brasil","BR1703891",2012,3887.03507669737,33,1,0,NA,NA,NA,NA,NA,NA,25.7078,1.2452,28.2006,91.3399,0.5478,7.5923,0,0,0,165,0,1252739361.5
"Brasil","BR1703891",2013,3922.51591854605,36,NA,0,NA,NA,NA,NA,NA,NA,24.7681,1.2662,27.9827,91.0704,0.5599,7.5813,0,1,0.072727272727273,165,12,1078329042.5
"Brasil","BR1703891",2014,3957.99676039474,22,NA,2,NA,NA,NA,NA,NA,NA,23.6119,1.3187,26.8531,91.0053,0.5378,7.5613,0,1,0.060606060606061,165,10,1128692678.5
"Brasil","BR1703891",2015,3993.47760224342,29,3,1,NA,NA,NA,NA,NA,NA,20.7749,1.3135,24.9633,90.4885,0.4688,7.477,0,0,0,165,0,1376135449.5
"Brasil","BR1703891",2016,4024.7936357975,11,1,0,NA,NA,NA,NA,NA,NA,20.1197,1.2767,24.4493,90.3754,0.463,7.2621,0,0,0,165,0,1120288982.5
"Brasil","BR1703891",2017,4056.10966935157,4,1,1,NA,NA,NA,NA,NA,NA,20.4083,1.2609,25.1579,90.2083,0.4546,7.0904,0,0,0,165,0,1129019857
"Brasil","BR1703891",2018,4087.42570290565,4,NA,1,NA,NA,NA,NA,NA,NA,19.072,1.2872,25.2827,89.4579,0.4361,7.0904,0,0,0,165,0,1084386641.5
"Brasil","BR1703891",2019,4118.74173645972,2,NA,4,NA,NA,NA,NA,NA,NA,17.8995,1.4133,25.3692,88.7048,0.4151,7.1836,0,0,0,165,0,1133160686.5
"Brasil","BR1703891",2020,4150.0577700138,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1703891",2021,NA,11,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1703891",2022,NA,12,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1703891",2023,NA,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1707405",2008,9622.31101656457,53,1,3,NA,NA,NA,NA,NA,NA,15.9156,1.6219,27.1956,86.6028,0.385,5.9099,0,1,0.004608294930876,434,2,3129836954
"Brasil","BR1707405",2009,9722.55955778229,36,4,3,NA,NA,NA,NA,NA,NA,16.2378,1.6811,27.5296,86.7082,0.4149,5.6231,0,0,0,434,0,3086269921.5
"Brasil","BR1707405",2010,9822.808099,56,4,1,NA,NA,NA,NA,NA,NA,15.8188,1.695,27.1061,86.5683,0.3771,5.334,0,1,0.013761467889908,436,6,3675202198.5
"Brasil","BR1707405",2011,9914.13797345028,44,4,2,NA,NA,NA,NA,NA,NA,16.9663,1.612,27.4946,87.3108,0.3979,5.5962,0,1,0.009216589861751,434,4,3127459609
"Brasil","BR1707405",2012,10005.4678479006,15,4,5,NA,NA,NA,NA,NA,NA,16.8914,1.4974,26.789,87.5851,0.3906,5.5818,0,1,0.006912442396313,434,3,3526076800.5
"Brasil","BR1707405",2013,10096.7977223508,37,2,0,NA,NA,NA,NA,NA,NA,17.4402,1.4421,26.4344,88.1428,0.3803,6.1737,0,0,0,434,0,3041395531.5
"Brasil","BR1707405",2014,10188.1275968011,32,5,3,NA,NA,NA,NA,NA,NA,18.4127,1.4026,27.3826,88.3664,0.347,5.7994,0,0,0,434,0,3186599956.5
"Brasil","BR1707405",2015,10279.4574712514,15,1,1,NA,NA,NA,NA,NA,NA,18.6107,1.4303,27.5065,88.4386,0.3418,5.7,0,0,0,434,0,3872079088
"Brasil","BR1707405",2016,10360.0668680667,10,6,0,NA,NA,NA,NA,NA,NA,18.078,1.454,27.018,88.3089,0.3393,6.203,0,0,0,434,0,3156169290.5
"Brasil","BR1707405",2017,10440.676264882,7,7,4,NA,NA,NA,NA,NA,NA,17.586,1.4441,26.2411,88.3243,0.3351,6.4877,0,1,0.011520737327189,434,5,3197908838
"Brasil","BR1707405",2018,10521.2856616973,5,1,3,NA,NA,NA,NA,NA,NA,17.0307,1.4342,25.4786,88.2924,0.3272,6.2322,0,0,0,434,0,3055914487
"Brasil","BR1707405",2019,10601.8950585126,4,NA,6,NA,NA,NA,NA,NA,NA,17.6882,1.5587,27.0767,88.0082,0.3064,6.3773,0,0,0,434,0,3195873283
"Brasil","BR1707405",2020,10682.5044553279,10,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1707405",2021,NA,14,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1707405",2022,NA,15,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1707405",2023,NA,13,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1713957",2008,3271.39763508233,11,1,0,NA,NA,NA,NA,NA,NA,25.3443,0.8557,17.8301,94.2585,0.2956,0.7076,0,1,0.002890173410405,1038,3,7326932381
"Brasil","BR1713957",2009,3305.48018054117,13,NA,0,NA,NA,NA,NA,NA,NA,25.8009,0.8833,18.9597,94.011,0.3155,0.718,0,0,0,1038,0,7069676484
"Brasil","BR1713957",2010,3339.562726,8,NA,2,NA,NA,NA,NA,NA,NA,25.9437,0.916,19.8627,93.7685,0.3293,0.7086,0,1,0.008704061895551,1034,9,9055509887.5
"Brasil","BR1713957",2011,3370.61309687972,9,NA,3,NA,NA,NA,NA,NA,NA,26.6321,0.9135,20.188,93.8268,0.3495,0.7494,0,1,0.000963391136802,1038,1,7241536809
"Brasil","BR1713957",2012,3401.66346775944,5,1,0,NA,NA,NA,NA,NA,NA,26.9524,0.8883,19.6164,94.0587,0.3411,0.7476,0,0,0,1038,0,8321505174
"Brasil","BR1713957",2013,3432.71383863917,10,1,1,NA,NA,NA,NA,NA,NA,27.3141,0.9034,19.4035,94.1925,0.3296,0.7796,0,0,0,1038,0,6989896306
"Brasil","BR1713957",2014,3463.76420951889,6,1,0,NA,NA,NA,NA,NA,NA,28.4188,0.9135,20.1774,94.1892,0.3406,0.7509,0,1,0.002890173410405,1038,3,7397792026.5
"Brasil","BR1713957",2015,3494.81458039861,9,2,1,NA,NA,NA,NA,NA,NA,27.8186,0.9026,19.9006,94.1441,0.3463,0.7703,0,2,0.029865125240848,1038,31,9209586040
"Brasil","BR1713957",2016,3522.22020002939,14,2,0,NA,NA,NA,NA,NA,NA,27.0776,0.9419,19.3319,94.1713,0.3359,0.8152,0,1,0.008670520231214,1038,9,7340725577.5
"Brasil","BR1713957",2017,3549.62581966016,6,1,0,NA,NA,NA,NA,NA,NA,27.34,0.931,19.5774,94.155,0.3258,0.7979,0,2,0.010597302504817,1038,11,7573791390
"Brasil","BR1713957",2018,3577.03143929094,3,NA,1,NA,NA,NA,NA,NA,NA,27.9953,0.9411,20.2094,94.0961,0.3165,0.7766,0,0,0,1038,0,6997458380
"Brasil","BR1713957",2019,3604.43705892171,4,1,1,NA,NA,NA,NA,NA,NA,28.8333,0.9947,21.4159,93.9279,0.3197,0.8206,0,0,0,1038,0,7452114499
"Brasil","BR1713957",2020,3631.84267855249,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1713957",2021,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1713957",2022,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1713957",2023,NA,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1716307",2008,4668.33921891455,13,3,0,NA,NA,NA,NA,NA,NA,17.9485,0.9959,19.0631,91.0079,4.6985,1.3802,0,2,0.005882352941176,1190,7,8418238389
"Brasil","BR1716307",2009,4716.97558145728,15,NA,2,NA,NA,NA,NA,NA,NA,18.2431,1.0432,19.6427,90.9093,4.5999,1.3301,0,0,0,1190,0,8037556192.5
"Brasil","BR1716307",2010,4765.611944,20,1,2,NA,NA,NA,NA,NA,NA,18.5683,1.0577,19.7783,91.0174,4.6136,1.3587,0,1,0.005897219882056,1187,7,10609269239.5
"Brasil","BR1716307",2011,4809.92134148683,25,1,0,NA,NA,NA,NA,NA,NA,19.3428,1.0345,20.1726,91.1913,4.8375,1.3875,0,0,0,1190,0,8263611283.5
"Brasil","BR1716307",2012,4854.23073897366,19,4,0,NA,NA,NA,NA,NA,NA,19.8503,1.0381,20.3091,91.3444,4.8089,1.4002,0,0,0,1190,0,9541014798
"Brasil","BR1716307",2013,4898.54013646049,41,2,0,NA,NA,NA,NA,NA,NA,19.9871,1.0345,20.4446,91.3385,4.8039,1.4132,0,1,0.000840336134454,1190,1,7966568418.5
"Brasil","BR1716307",2014,4942.84953394732,34,4,0,NA,NA,NA,NA,NA,NA,20.7537,1.0723,21.2578,91.3255,4.8853,1.3415,0,0,0,1190,0,8463656821.5
"Brasil","BR1716307",2015,4987.15893143415,31,1,1,NA,NA,NA,NA,NA,NA,20.6229,1.0926,21.1948,91.2997,5.0637,1.3193,0,1,0.000840336134454,1190,1,10580313068
"Brasil","BR1716307",2016,5026.26720904484,20,1,1,NA,NA,NA,NA,NA,NA,19.927,1.0781,20.4389,91.3367,5.1208,1.4353,0,1,0.002521008403361,1190,3,8409878543
"Brasil","BR1716307",2017,5065.37548665553,34,1,0,NA,NA,NA,NA,NA,NA,19.7031,1.0912,20.6621,91.155,5.1359,1.3823,0,2,0.010084033613445,1190,12,8742600816
"Brasil","BR1716307",2018,5104.48376426622,41,1,0,NA,NA,NA,NA,NA,NA,19.6791,1.1733,21.2344,90.8933,4.7713,1.3844,0,1,0.000840336134454,1190,1,7955371875
"Brasil","BR1716307",2019,5143.59204187691,22,2,1,NA,NA,NA,NA,NA,NA,20.4019,1.198,22.5655,90.6932,4.8303,1.4316,0,0,0,1190,0,8551036775
"Brasil","BR1716307",2020,5182.7003194876,15,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1716307",2021,NA,10,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1716307",2022,NA,24,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1716307",2023,NA,23,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasil","BR1718303",2008,7685.16592247348,75,NA,2,NA,NA,NA,NA,NA,NA,47.9795,1.206,44.9394,92.4261,2.0951,0.1526,0,1,0.00381679389313,262,1,1702709683.5
"Brasil","BR1718303",2009,7765.23261973674,56,6,1,NA,NA,NA,NA,NA,NA,45.5529,1.3821,45.5863,91.9044,2.3243,0.1539,0,0,0,262,0,1682991144
"Brasil","BR1718303",2010,7845.299317,90,4,1,NA,NA,NA,NA,NA,NA,43.9031,1.3157,44.7248,91.7508,2.1191,0.1745,0,0,0,261,0,1979478952
"Brasil","BR1718303",2011,7918.2428389054,91,4,2,NA,NA,NA,NA,NA,NA,41.3407,1.4419,44.931,91.1882,1.9785,0.2212,0,1,0.00763358778626,262,2,1710136338.5
"Brasil","BR1718303",2012,7991.18636081081,50,3,1,NA,NA,NA,NA,NA,NA,38.4748,1.505,44.1336,90.6872,1.8313,0.2368,0,1,0.026717557251908,262,7,1932216511
"Brasil","BR1718303",2013,8064.12988271621,65,5,2,NA,NA,NA,NA,NA,NA,36.0339,1.5881,42.5367,90.3989,1.4599,0.2372,0,0,0,262,0,1660176205.5
"Brasil","BR1718303",2014,8137.07340462162,19,2,0,NA,NA,NA,NA,NA,NA,35.1752,1.5549,42.3988,90.1936,1.1661,0.2252,0,1,0.011450381679389,262,3,1737962900.5
"Brasil","BR1718303",2015,8210.01692652702,28,2,0,NA,NA,NA,NA,NA,NA,32.9605,1.6247,42.0696,89.604,0.8927,0.2098,0,1,0.030534351145038,262,8,2123250172.5
"Brasil","BR1718303",2016,8274.39818706512,18,2,0,NA,NA,NA,NA,NA,NA,31.7131,1.711,42.2842,89.1264,0.7871,0.2135,0,0,0,262,0,1726450972.5
"Brasil","BR1718303",2017,8338.77944760322,9,9,0,NA,NA,NA,NA,NA,NA,30.882,1.7077,42.7239,88.7252,0.8171,0.2162,0,0,0,262,0,1738426628.5
"Brasil","BR1718303",2018,8403.16070814132,5,2,1,NA,NA,NA,NA,NA,NA,30.0753,1.7443,43.1552,88.3022,0.952,0.2238,0,1,0.00763358778626,262,2,1669504823.5
