"country","department","municipality","COD","scale","year","malaria falciparum","malaria vivax","chagas","conjunctivitis","rickettsia","bronchitis","chronic_resp","pneumonia","pharyngitis","tonsillitis","laryngitis","tracheitis","conduct_cardiac","cerebral_infarction","myocardial","pulmonary_embolism","malaria","cutaneous_leishmaniasis"
"Colombia","Putumayo","VILLAGARZON","CO86885","municipality",2008,1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,22
"Colombia","Meta","VISTAHERMOSA","CO50711","municipality",2008,13,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,317
"Colombia","Vaupes","YAVARATE","CO97889","municipality",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","ALBANIA","CO18029","municipality",2009,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Vaupes","BARBACOAS","CO52079","municipality",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guainía","BARRANCO MINAS","CO94343","municipality",2009,5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
"Colombia","Caquetá","BELEN DE LOS ANDAQUIES","CO18094","municipality",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
"Colombia","Nariño","BUESACO","CO52110","municipality",2009,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guanía","CACAHUAL","CO94886","municipality",2009,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guaviare","CALAMAR","CO95015","municipality",2009,108,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,212
"Colombia","Caquetá","CARTAGENA DEL CHAIRA","CO18150","municipality",2009,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,43
"Colombia","Vaupes","CARURU","CO97161","municipality",2009,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11
"Colombia","Nariño","CORDOBA","CO52215","municipality",2009,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Vichada","CUMARIBO","CO99773","municipality",2009,226,1027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,9
"Colombia","Caquetá","CURILLO","CO18205","municipality",2009,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
"Colombia","Caquetá","EL DONCELLO","CO18247","municipality",2009,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6
"Colombia","Nariño","FUNES","CO52287","municipality",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","LA CHORRERA","CO91405","municipality",2009,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guainía","LA GUADALUPE","CO94885","municipality",2009,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Meta","LA MACARENA","CO50350","municipality",2009,12,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2621
"Colombia","Caquetá","LA MONTANITA","CO18410","municipality",2009,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Amazonas","LA PEDRERA","CO91407","municipality",2009,18,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"Colombia","Vichada","LA PRIMAVERA","CO99524","municipality",2009,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","EL ENCANTO","CO91263","municipality",2009,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","EL PAUJIL","CO18256","municipality",2009,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Guaviare","EL RETORNO","CO95025","municipality",2009,169,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,42
"Colombia","Caquetá","FLORENCIA","CO18001","municipality",2009,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,35
"Colombia","Nariño","IPIALES","CO52356","municipality",2009,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,90
"Colombia","Amazonas","LA VICTORIA","CO91430","municipality",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guainía","MAPIRIPANA","CO94663","municipality",2009,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guanía","PANA PANA","CO94887","municipality",2009,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","PAPUNAUA (MORICHAL)","CO97777","municipality",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Meta","LA URIBE","CO50370","municipality",2009,6,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,310
"Colombia","Amazonas","LETICIA","CO91001","municipality",2009,34,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7
"Colombia","Meta","MAPIRIPAN","CO50325","municipality",2009,141,409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,87
"Colombia","Meta","MESETAS","CO50330","municipality",2009,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","MILAN","CO18460","municipality",2009,1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guaviare","MIRAFLORES","CO95200","municipality",2009,503,813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,27
"Colombia","Amazonas","MIRITI PARANA","CO91460","municipality",2009,1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","MITU","CO97001","municipality",2009,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25
"Colombia","Putumayo","COLON","CO86219","municipality",2009,NA,NA,NA,3,NA,1,1,1,3,3,NA,NA,1,NA,NA,NA,0,0
"Colombia","Caquetá","MORELIA","CO18479","municipality",2009,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Guainía","MORICHAL","CO94888","municipality",2009,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","PACOA","CO97511","municipality",2009,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Nariño","PASTO","CO52001","municipality",2009,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20
"Colombia","Cauca","PIAMONTE","CO19533","municipality",2009,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14
"Colombia","Nariño","POTOSI","CO52560","municipality",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Nariño","PUERRES","CO52573","municipality",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","PUERTO ALEGRÍA","CO91530","municipality",2009,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","PUERTO ARICA","CO91536","municipality",2009,1,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vichada","PUERTO CARREÑO","CO99001","municipality",2009,7,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8
"Colombia","Guainía","PUERTO COLOMBIA","CO94884","municipality",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Meta","PUERTO CONCORDIA","CO50450","municipality",2009,14,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
"Colombia","Meta","PUERTO GAITAN","CO50568","municipality",2009,48,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7
"Colombia","Guainía","PUERTO INIRIDA","CO94884","municipality",2009,5,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,14
"Colombia","Amazonas","PUERTO NARIÑO","CO91540","municipality",2009,6,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","PUERTO RICO","CO18592","municipality",2009,41,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23
"Colombia","Meta","PUERTO RICO","CO50590","municipality",2009,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,239
"Colombia","Amazonas","PUERTO SANTANDER","CO91669","municipality",2009,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guanía","SAN FELIPE","CO94883","municipality",2009,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","SAN JOSE DEL FRAGUA","CO18610","municipality",2009,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
"Colombia","Guaviare","SAN JOSE DEL GUAVIARE","CO95001","municipality",2009,402,1695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,689
"Colombia","Meta","SAN JUAN DE ARAMA","CO50683","municipality",2009,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Putumayo","MOCOA","CO86001","municipality",2009,NA,2,NA,182,NA,113,56,183,135,156,21,1,11,2,2,NA,0,1
"Colombia","Caquetá","SAN VICENTE DEL CAGUAN","CO18753","municipality",2009,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,910
"Colombia","Cauca","SANTA ROSA","CO19701","municipality",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vichada","SANTA ROSALIA","CO99624","municipality",2009,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","SOLANO","CO18756","municipality",2009,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
"Colombia","Caquetá","SOLITA","CO18785","municipality",2009,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Nariño","TANGUA","CO52788","municipality",2009,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","TARAIRA","CO97666","municipality",2009,7,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Amazonas","TARAPACA","CO91798","municipality",2009,20,403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
"Colombia","Cauca","SAN SEBASTIAN","CO19693","municipality",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","VALPARAISO","CO18860","municipality",2009,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17
"Colombia","Meta","VISTAHERMOSA","CO50711","municipality",2009,22,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,665
"Colombia","Vaupes","YAVARATE","CO97889","municipality",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","ALBANIA","CO18029","municipality",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Vaupes","BARBACOAS","CO52079","municipality",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guainía","BARRANCO MINAS","CO94343","municipality",2010,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"Colombia","Caquetá","BELEN DE LOS ANDAQUIES","CO18094","municipality",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Nariño","BUESACO","CO52110","municipality",2010,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guanía","CACAHUAL","CO94886","municipality",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guaviare","CALAMAR","CO95015","municipality",2010,211,1256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,94
"Colombia","Caquetá","CARTAGENA DEL CHAIRA","CO18150","municipality",2010,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50
"Colombia","Vaupes","CARURU","CO97161","municipality",2010,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62
"Colombia","Nariño","CORDOBA","CO52215","municipality",2010,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"Colombia","Vichada","CUMARIBO","CO99773","municipality",2010,242,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,41
"Colombia","Caquetá","CURILLO","CO18205","municipality",2010,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Caquetá","EL DONCELLO","CO18247","municipality",2010,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5
"Colombia","Nariño","FUNES","CO52287","municipality",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","LA CHORRERA","CO91405","municipality",2010,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Guainía","LA GUADALUPE","CO94885","municipality",2010,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Meta","LA MACARENA","CO50350","municipality",2010,10,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1055
"Colombia","Caquetá","LA MONTANITA","CO18410","municipality",2010,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6
"Colombia","Amazonas","LA PEDRERA","CO91407","municipality",2010,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","EL ENCANTO","CO91263","municipality",2010,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Caquetá","EL PAUJIL","CO18256","municipality",2010,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8
"Colombia","Guaviare","EL RETORNO","CO95025","municipality",2010,117,578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,48
"Colombia","Caquetá","FLORENCIA","CO18001","municipality",2010,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,128
"Colombia","Nariño","IPIALES","CO52356","municipality",2010,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,60
"Colombia","Vichada","LA PRIMAVERA","CO99524","municipality",2010,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","LA VICTORIA","CO91430","municipality",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Guainía","MAPIRIPANA","CO94663","municipality",2010,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guanía","PANA PANA","CO94887","municipality",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","PAPUNAUA (MORICHAL)","CO97777","municipality",2010,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Meta","LA URIBE","CO50370","municipality",2010,2,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,214
"Colombia","Amazonas","LETICIA","CO91001","municipality",2010,8,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4
"Colombia","Meta","MAPIRIPAN","CO50325","municipality",2010,50,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,31
"Colombia","Meta","MESETAS","CO50330","municipality",2010,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Caquetá","MILAN","CO18460","municipality",2010,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Guaviare","MIRAFLORES","CO95200","municipality",2010,246,674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,290
"Colombia","Amazonas","MIRITI PARANA","CO91460","municipality",2010,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Vaupes","MITU","CO97001","municipality",2010,NA,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,34
"Colombia","Putumayo","COLON","CO86219","municipality",2010,NA,NA,NA,31,NA,16,10,38,155,19,5,1,5,NA,NA,NA,0,0
"Colombia","Caquetá","MORELIA","CO18479","municipality",2010,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5
"Colombia","Guainía","MORICHAL","CO94888","municipality",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Vaupes","PACOA","CO97511","municipality",2010,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Nariño","PASTO","CO52001","municipality",2010,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5
"Colombia","Cauca","PIAMONTE","CO19533","municipality",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22
"Colombia","Nariño","POTOSI","CO52560","municipality",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","PUERTO ALEGRÍA","CO91530","municipality",2010,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","PUERTO ARICA","CO91536","municipality",2010,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Nariño","PUERRES","CO52573","municipality",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guainía","PUERTO COLOMBIA","CO94884","municipality",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Meta","PUERTO CONCORDIA","CO50450","municipality",2010,11,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"Colombia","Meta","PUERTO GAITAN","CO50568","municipality",2010,159,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,7
"Colombia","Guanía","PUERTO INIRIDA","CO94884","municipality",2010,1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
"Colombia","Vichada","PUERTO CARREÑO","CO99001","municipality",2010,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6
"Colombia","Amazonas","PUERTO NARIÑO","CO91540","municipality",2010,2,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","PUERTO RICO","CO18592","municipality",2010,5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,29
"Colombia","Meta","PUERTO RICO","CO50590","municipality",2010,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62
"Colombia","Amazonas","PUERTO SANTANDER","CO91669","municipality",2010,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Guanía","SAN FELIPE","CO94883","municipality",2010,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Caquetá","SAN JOSE DEL FRAGUA","CO18610","municipality",2010,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
"Colombia","Guaviare","SAN JOSE DEL GUAVIARE","CO95001","municipality",2010,305,2399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,471
"Colombia","Meta","SAN JUAN DE ARAMA","CO50683","municipality",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","SAN VICENTE DEL CAGUAN","CO18753","municipality",2010,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,196
"Colombia","Cauca","SAN SEBASTIAN","CO19693","municipality",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Nariño","TANGUA","CO52788","municipality",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Cauca","SANTA ROSA","CO19701","municipality",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
"Colombia","Vichada","SANTA ROSALIA","CO99624","municipality",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Putumayo","MOCOA","CO86001","municipality",2010,NA,8,NA,234,NA,188,90,235,119,161,20,2,7,NA,8,NA,0,20
"Colombia","Caquetá","SOLANO","CO18756","municipality",2010,22,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
"Colombia","Caquetá","SOLITA","CO18785","municipality",2010,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
"Colombia","Vaupes","TARAIRA","CO97666","municipality",2010,1,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","TARAPACA","CO91798","municipality",2010,15,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6
"Colombia","Caquetá","VALPARAISO","CO18860","municipality",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8
"Colombia","Meta","VISTAHERMOSA","CO50711","municipality",2010,24,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,106
"Colombia","Vaupes","YAVARATE","CO97889","municipality",2010,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","ALBANIA","CO18029","municipality",2011,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"Colombia","Vaupes","BARBACOAS","CO52079","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guainía","BARRANCO MINAS","CO94343","municipality",2011,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5
"Colombia","Caquetá","BELEN DE LOS ANDAQUIES","CO18094","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
"Colombia","Nariño","BUESACO","CO52110","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guanía","CACAHUAL","CO94886","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Guaviare","CALAMAR","CO95015","municipality",2011,52,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,35
"Colombia","Vaupes","CARURU","CO97161","municipality",2011,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19
"Colombia","Nariño","CORDOBA","CO52215","municipality",2011,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Caquetá","CARTAGENA DEL CHAIRA","CO18150","municipality",2011,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62
"Colombia","Putumayo","COLON","CO86219","municipality",2011,NA,1,NA,58,NA,66,11,43,103,76,2,3,1,NA,NA,NA,0,0
"Colombia","Vichada","CUMARIBO","CO99773","municipality",2011,18,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,33
"Colombia","Caquetá","CURILLO","CO18205","municipality",2011,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"Colombia","Caquetá","EL DONCELLO","CO18247","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10
"Colombia","Nariño","FUNES","CO52287","municipality",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Colombia","Amazonas","LA CHORRERA","CO91405","municipality",2011,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
"Colombia","Guainía","LA GUADALUPE","CO94885","municipality",2011,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
